"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,15,2674,218
2,71,6004,569
3,77,7498,822
4,85,7642,976
5,87,6761,1074
6,82,5661,947
7,78,4563,822
8,81,3972,737
9,29,3147,609
10,41,2593,504
11,44,2169,426
12,23,1792,355
13,23,1382,330
14,25,1184,255
15,29,1095,213
16,22,834,169
17,13,671,162
18,26,607,122
19,23,520,130
20,15,435,92
21,19,380,82
22,23,363,82
23,5,327,62
24,11,272,60
25,10,221,57
26,13,193,37
27,8,194,32
28,16,201,40
29,6,156,27
30,6,148,22
31,6,115,24
32,5,116,19
33,7,103,23
34,7,94,21
35,10,82,17
36,12,78,16
37,5,77,8
38,3,61,9
39,2,47,11
40,4,66,11
41,4,41,7
42,4,48,4
43,6,46,5
44,0,52,6
45,3,39,6
46,8,38,3
47,4,34,10
48,3,23,3
49,3,31,3
50,1,30,3
51,6,26,1
52,2,13,0
53,1,20,3
54,2,25,2
55,5,18,3
56,1,18,1
57,2,13,1
58,2,14,1
59,1,14,1
60,3,9,1
