"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,3224,226
2,78,7117,613
3,113,8369,872
4,102,8306,1014
5,103,7316,1119
6,114,6061,993
7,47,4943,865
8,46,4267,774
9,73,3415,639
10,66,2761,538
11,48,2322,458
12,48,1910,375
13,41,1487,349
14,32,1277,270
15,23,1188,228
16,23,907,183
17,20,746,173
18,27,653,130
19,19,576,134
20,19,474,96
21,17,412,91
22,10,410,90
23,18,357,64
24,17,310,66
25,17,245,64
26,8,223,41
27,11,217,36
28,3,220,43
29,8,180,30
30,12,169,25
31,9,139,25
32,10,136,23
33,7,108,25
34,7,111,23
35,4,96,21
36,5,93,16
37,4,93,9
38,8,80,10
39,7,55,11
40,4,73,11
41,6,45,9
42,4,62,6
43,2,54,7
44,5,58,6
45,0,42,6
46,9,41,3
47,6,39,14
48,2,28,7
49,2,32,3
50,1,37,4
51,3,30,1
52,0,14,0
53,2,24,4
54,2,27,2
55,4,20,3
56,0,18,1
57,2,14,1
58,1,18,2
59,1,15,1
60,0,10,1
