"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,4567,310
2,40,10342,786
3,59,11698,1034
4,56,11166,1166
5,63,9667,1276
6,38,7985,1135
7,23,6464,995
8,44,5684,901
9,51,4561,767
10,36,3707,658
11,38,3203,571
12,29,2649,460
13,21,2123,425
14,24,1891,358
15,25,1818,288
16,19,1460,245
17,21,1194,223
18,12,1039,163
19,15,962,176
20,16,804,134
21,8,687,125
22,15,664,120
23,9,586,95
24,15,490,87
25,10,455,90
26,11,413,58
27,10,358,56
28,3,358,63
29,7,319,35
30,6,271,37
31,2,232,35
32,5,244,36
33,4,214,35
34,2,183,39
35,2,173,26
36,5,180,22
37,1,175,15
38,7,128,16
39,7,96,17
40,4,113,16
41,1,85,12
42,1,94,10
43,0,91,11
44,0,99,8
45,6,85,12
46,4,66,6
47,2,54,13
48,1,52,9
49,2,67,7
50,1,58,4
51,1,57,1
52,1,39,0
53,1,46,5
54,4,43,3
55,2,38,6
56,1,34,5
57,0,32,3
58,0,33,6
59,1,30,3
60,2,23,2
