"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3878,266
2,17,8647,692
3,38,9903,951
4,31,9634,1080
5,30,8426,1197
6,16,6953,1074
7,19,5618,929
8,16,4894,840
9,17,3931,709
10,15,3183,593
11,10,2713,513
12,10,2219,410
13,9,1725,388
14,3,1535,315
15,10,1450,260
16,7,1143,214
17,7,939,200
18,6,841,142
19,9,740,145
20,5,618,116
21,0,545,107
22,8,519,105
23,1,470,78
24,4,396,78
25,3,329,73
26,8,300,49
27,4,279,46
28,1,284,49
29,2,246,33
30,4,215,28
31,3,180,30
32,3,183,28
33,4,146,27
34,3,141,31
35,0,131,23
36,3,137,18
37,2,135,14
38,3,92,14
39,4,76,15
40,3,88,14
41,1,68,11
42,5,73,7
43,2,70,9
44,3,70,7
45,4,68,10
46,1,51,4
47,2,49,13
48,2,36,8
49,1,46,7
50,1,44,4
51,3,45,1
52,1,25,0
53,2,31,4
54,1,34,3
55,0,28,6
56,0,25,3
57,1,22,2
58,3,27,3
59,4,25,2
60,2,15,2
