"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,17,2335,190
2,127,5237,495
3,117,6484,697
4,145,6626,801
5,144,5911,881
6,120,4977,788
7,69,3980,701
8,89,3450,605
9,63,2690,498
10,45,2236,433
11,64,1830,343
12,45,1524,296
13,33,1152,276
14,48,986,210
15,41,888,172
16,24,693,131
17,16,565,140
18,18,520,101
19,19,449,99
20,23,358,78
21,15,286,66
22,14,307,67
23,7,280,50
24,7,229,50
25,10,171,41
26,11,149,34
27,11,162,26
28,5,164,33
29,8,123,22
30,4,125,18
31,4,96,21
32,7,92,15
33,2,89,19
34,5,75,18
35,4,73,14
36,8,64,13
37,6,64,6
38,2,49,6
39,2,39,8
40,3,56,10
41,2,39,6
42,1,42,2
43,1,34,3
44,1,43,5
45,1,35,6
46,1,33,3
47,2,26,10
48,0,20,2
49,3,29,2
50,5,22,3
51,0,23,1
52,0,10,0
53,0,15,3
54,2,22,2
55,0,14,2
56,1,13,1
57,0,10,1
58,0,12,1
59,1,12,1
60,1,6,1
