"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4273,288
2,59,9606,738
3,73,10940,987
4,88,10483,1132
5,41,9073,1232
6,40,7497,1106
7,64,6058,962
8,42,5315,870
9,40,4255,741
10,38,3468,631
11,39,2957,538
12,23,2440,439
13,26,1930,417
14,27,1699,343
15,21,1633,276
16,21,1319,230
17,22,1069,210
18,25,933,154
19,17,853,163
20,8,713,122
21,17,629,115
22,8,589,115
23,10,543,87
24,14,451,82
25,6,394,84
26,5,362,54
27,5,320,51
28,7,319,56
29,7,280,34
30,4,247,34
31,7,212,32
32,5,219,31
33,4,175,33
34,2,168,35
35,6,152,26
36,5,156,20
37,6,157,14
38,4,115,15
39,5,87,15
40,1,102,14
41,2,74,10
42,4,84,8
43,2,79,11
44,2,86,8
45,2,77,11
46,1,58,5
47,1,50,14
48,1,44,8
49,2,59,7
50,2,51,4
51,0,48,1
52,1,30,0
53,2,38,4
54,1,40,3
55,0,34,5
56,1,29,4
57,2,27,3
58,0,29,4
59,1,25,2
60,1,20,2
