"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,4001,271
2,57,8924,702
3,71,10201,958
4,65,9854,1094
5,77,8586,1201
6,47,7095,1082
7,42,5716,938
8,40,4994,842
9,46,4009,717
10,34,3251,597
11,32,2778,519
12,35,2264,413
13,28,1786,397
14,20,1571,327
15,28,1500,263
16,32,1185,221
17,19,966,201
18,17,862,143
19,25,763,151
20,18,639,118
21,8,556,109
22,25,537,108
23,16,485,80
24,3,407,79
25,16,352,75
26,9,315,48
27,8,286,47
28,4,287,50
29,6,251,33
30,11,223,29
31,5,193,31
32,5,186,28
33,2,154,28
34,1,146,32
35,1,138,23
36,5,138,18
37,3,139,14
38,3,100,14
39,3,80,15
40,4,90,14
41,4,72,10
42,0,74,7
43,2,72,11
44,1,74,8
45,3,69,10
46,3,53,3
47,5,50,13
48,3,37,8
49,0,52,8
50,2,44,4
51,0,48,1
52,1,25,0
53,4,32,4
54,5,34,3
55,1,26,6
56,1,26,3
57,0,23,2
58,2,28,3
59,1,23,2
60,2,14,2
