"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,18,2662,218
2,78,5969,567
3,104,7449,822
4,125,7604,971
5,118,6736,1068
6,52,5637,940
7,52,4546,820
8,62,3961,733
9,37,3134,606
10,39,2584,502
11,40,2151,424
12,45,1775,352
13,30,1382,330
14,19,1182,254
15,30,1092,210
16,32,828,167
17,23,671,161
18,18,605,121
19,25,518,129
20,9,427,92
21,12,373,82
22,14,362,82
23,15,328,62
24,9,268,60
25,18,222,57
26,6,191,37
27,9,193,32
28,9,198,40
29,9,154,27
30,10,148,22
31,8,113,24
32,10,117,19
33,13,101,23
34,6,95,21
35,3,79,17
36,2,79,16
37,4,76,8
38,4,61,9
39,8,45,10
40,7,67,11
41,1,41,7
42,3,47,4
43,9,44,5
44,5,52,6
45,3,40,6
46,5,39,3
47,2,33,10
48,6,22,3
49,2,32,3
50,2,30,3
51,2,26,1
52,5,13,0
53,1,21,3
54,4,24,2
55,3,17,2
56,2,17,1
57,4,13,1
58,3,14,1
59,2,14,1
60,4,9,1
