"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,28,2505,208
2,226,5648,539
3,170,6999,770
4,159,7148,890
5,176,6320,993
6,140,5332,878
7,145,4270,769
8,102,3683,674
9,130,2917,563
10,65,2403,467
11,51,1992,386
12,64,1642,324
13,62,1248,304
14,48,1094,230
15,39,985,193
16,47,752,148
17,30,609,152
18,17,561,111
19,26,484,112
20,34,386,83
21,18,329,73
22,23,333,75
23,21,300,55
24,16,247,55
25,10,193,51
26,19,167,38
27,11,179,30
28,17,179,37
29,7,137,26
30,15,133,19
31,4,103,22
32,3,99,17
33,8,93,22
34,6,86,20
35,4,75,16
36,7,68,16
37,9,67,7
38,4,55,7
39,2,39,10
40,4,62,10
41,2,41,7
42,4,42,4
43,3,38,4
44,4,51,6
45,1,37,6
46,4,35,3
47,4,29,10
48,2,21,2
49,2,31,2
50,2,28,3
51,3,23,1
52,2,12,0
53,0,18,3
54,7,24,2
55,2,15,2
56,0,14,1
57,1,13,1
58,1,13,1
59,2,14,1
60,1,8,1
