"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,11,2245,185
2,60,5022,473
3,70,6201,671
4,61,6390,758
5,52,5654,843
6,29,4804,759
7,17,3815,666
8,22,3329,568
9,15,2595,473
10,15,2149,410
11,18,1760,329
12,19,1474,276
13,8,1109,262
14,11,947,199
15,10,859,167
16,5,671,126
17,4,545,130
18,9,501,99
19,5,432,96
20,1,355,78
21,3,280,61
22,1,288,62
23,2,266,44
24,4,220,45
25,4,166,41
26,3,141,33
27,0,158,24
28,1,160,32
29,1,116,21
30,4,122,18
31,0,88,19
32,6,91,14
33,0,86,18
34,0,71,18
35,2,71,14
36,1,59,12
37,3,63,6
38,0,46,6
39,0,37,8
40,0,54,9
41,1,40,6
42,0,41,2
43,3,34,3
44,1,39,5
45,0,36,6
46,0,34,3
47,1,24,9
48,1,20,2
49,0,29,2
50,1,22,3
51,1,22,1
52,0,10,0
53,3,15,3
54,2,22,2
55,0,14,2
56,1,14,1
57,0,10,1
58,2,12,0
59,0,12,1
60,1,6,1
