"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,14,2181,180
2,31,4887,470
3,38,6043,663
4,31,6211,746
5,35,5536,833
6,35,4678,743
7,23,3735,662
8,23,3242,554
9,8,2522,465
10,12,2091,408
11,16,1713,322
12,20,1435,266
13,10,1083,257
14,13,925,194
15,6,828,162
16,0,655,125
17,5,542,128
18,6,486,96
19,8,422,95
20,4,340,77
21,7,267,58
22,6,282,61
23,6,262,44
24,3,216,42
25,0,157,40
26,5,137,33
27,2,150,24
28,3,158,32
29,5,115,21
30,3,120,17
31,2,84,19
32,2,89,14
33,1,82,17
34,3,70,17
35,0,69,14
36,1,58,12
37,2,59,6
38,1,46,6
39,1,37,7
40,1,54,9
41,1,37,6
42,0,39,2
43,0,34,3
44,0,38,5
45,0,33,6
46,1,33,3
47,0,23,9
48,0,20,2
49,1,29,2
50,0,22,3
51,3,22,1
52,2,10,0
53,1,14,3
54,0,21,2
55,1,13,2
56,1,12,1
57,3,9,1
58,0,11,0
59,0,10,1
60,0,7,1
