"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,29,2424,198
2,177,5469,515
3,199,6719,722
4,198,6876,846
5,213,6096,939
6,143,5139,838
7,104,4105,732
8,113,3554,635
9,103,2784,527
10,66,2325,452
11,74,1900,369
12,64,1579,312
13,45,1196,287
14,30,1035,218
15,39,939,179
16,26,721,140
17,27,586,142
18,16,538,106
19,30,463,104
20,18,368,83
21,14,302,70
22,17,322,71
23,16,292,54
24,10,243,52
25,15,181,43
26,11,150,35
27,9,173,26
28,5,169,35
29,8,130,23
30,4,126,19
31,5,94,22
32,7,96,15
33,7,90,21
34,4,79,18
35,4,74,16
36,7,65,15
37,6,64,7
38,2,52,7
39,4,39,8
40,5,60,10
41,4,40,7
42,1,42,3
43,7,36,3
44,1,41,5
45,2,35,6
46,3,34,3
47,2,27,10
48,2,21,2
49,1,30,2
50,3,29,3
51,2,23,1
52,1,10,0
53,1,16,3
54,0,22,2
55,1,17,2
56,1,13,1
57,1,10,1
58,0,12,1
59,0,12,1
60,2,7,1
