"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,2115,177
2,36,4710,464
3,44,5858,653
4,34,6014,735
5,30,5363,816
6,24,4530,732
7,30,3629,644
8,25,3147,538
9,19,2451,458
10,16,2039,401
11,12,1666,311
12,14,1395,258
13,14,1053,250
14,12,908,185
15,8,805,155
16,7,638,121
17,6,527,126
18,8,471,95
19,9,414,93
20,10,325,74
21,3,261,57
22,7,276,60
23,2,255,42
24,3,210,41
25,3,150,36
26,5,131,33
27,2,146,24
28,1,152,32
29,0,112,21
30,2,114,17
31,0,80,18
32,1,85,14
33,1,77,17
34,2,69,16
35,0,67,13
36,1,58,12
37,0,59,6
38,2,45,6
39,0,35,7
40,0,53,9
41,0,37,6
42,0,38,2
43,0,32,3
44,1,38,4
45,0,34,6
46,0,31,3
47,0,24,9
48,0,18,2
49,0,28,2
50,0,20,3
51,0,21,1
52,0,10,0
53,0,14,3
54,0,21,2
55,0,13,2
56,0,13,1
57,1,10,1
58,0,11,0
59,1,9,1
60,0,6,1
