"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,27,3582,246
2,150,7963,657
3,189,9170,905
4,106,8940,1035
5,110,7831,1155
6,104,6497,1034
7,103,5251,893
8,104,4535,802
9,100,3615,671
10,75,2933,566
11,49,2493,484
12,45,2033,391
13,58,1580,367
14,45,1374,289
15,37,1285,237
16,33,989,198
17,36,815,188
18,23,724,135
19,17,636,139
20,31,513,104
21,18,459,99
22,23,457,99
23,18,397,70
24,19,346,69
25,11,279,69
26,13,255,44
27,13,241,38
28,5,245,46
29,14,201,31
30,10,184,27
31,6,148,29
32,8,147,23
33,6,115,25
34,8,123,25
35,6,101,23
36,9,110,18
37,3,108,13
38,7,85,11
39,6,61,15
40,3,82,11
41,6,50,10
42,7,63,5
43,0,58,7
44,7,63,5
45,6,50,7
46,3,45,4
47,2,40,14
48,3,29,8
49,6,39,5
50,0,38,4
51,8,36,1
52,1,18,0
53,4,29,4
54,2,28,2
55,5,20,4
56,4,19,2
57,2,19,1
58,4,20,2
59,4,17,1
60,0,13,1
