"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,24,3645,250
2,140,8118,665
3,90,9328,914
4,99,9086,1046
5,131,7939,1159
6,98,6569,1045
7,116,5315,897
8,104,4600,810
9,98,3665,680
10,51,2982,569
11,66,2538,494
12,62,2055,394
13,61,1597,370
14,59,1402,294
15,50,1307,240
16,48,1017,198
17,27,828,189
18,25,739,137
19,29,658,140
20,27,525,105
21,23,477,98
22,21,471,100
23,16,412,71
24,11,352,70
25,12,287,71
26,11,254,44
27,9,245,38
28,13,247,46
29,13,205,31
30,12,187,28
31,10,153,30
32,9,151,24
33,8,117,25
34,5,125,25
35,9,106,23
36,8,107,18
37,3,110,14
38,5,82,13
39,4,63,15
40,3,82,11
41,3,52,10
42,3,63,5
43,2,60,8
44,5,67,7
45,4,52,7
46,2,44,4
47,7,42,14
48,5,32,8
49,0,38,5
50,5,39,4
51,6,40,1
52,1,17,0
53,2,29,4
54,3,29,2
55,2,20,4
56,0,20,2
57,5,19,1
58,1,22,2
59,4,18,1
60,2,13,1
