"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4447,301
2,22,10032,768
3,30,11379,1010
4,30,10836,1147
5,22,9407,1253
6,21,7741,1125
7,28,6281,980
8,23,5508,887
9,22,4433,755
10,18,3614,641
11,13,3104,559
12,14,2555,452
13,16,2029,421
14,14,1809,351
15,10,1752,283
16,7,1408,241
17,13,1150,218
18,12,999,159
19,6,912,171
20,8,765,130
21,1,666,121
22,3,634,118
23,5,567,92
24,8,478,86
25,10,431,88
26,1,394,56
27,4,338,55
28,10,343,60
29,4,301,34
30,2,263,35
31,6,227,33
32,7,239,35
33,5,200,35
34,5,182,38
35,1,166,26
36,7,169,22
37,7,166,15
38,8,123,15
39,4,93,16
40,5,108,15
41,4,83,12
42,2,94,10
43,0,89,11
44,5,96,7
45,4,83,12
46,2,62,5
47,5,52,14
48,4,51,9
49,2,63,7
50,0,56,4
51,1,52,1
52,5,34,0
53,1,44,5
54,3,41,3
55,6,38,5
56,0,32,5
57,4,28,3
58,1,31,5
59,3,30,2
60,3,20,2
