"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,3791,263
2,32,8492,684
3,24,9722,939
4,22,9461,1069
5,35,8297,1188
6,14,6852,1067
7,33,5515,916
8,42,4801,828
9,29,3863,699
10,20,3124,581
11,23,2660,510
12,37,2168,406
13,21,1687,381
14,25,1495,310
15,11,1417,256
16,15,1112,211
17,8,908,198
18,12,805,142
19,13,714,145
20,18,585,114
21,13,525,104
22,20,508,102
23,13,452,75
24,10,387,78
25,11,316,71
26,13,287,47
27,16,264,43
28,13,268,47
29,22,239,32
30,10,203,28
31,9,169,30
32,7,164,27
33,7,136,27
34,13,136,28
35,11,123,23
36,19,124,18
37,8,126,14
38,12,85,13
39,11,71,15
40,7,87,11
41,18,61,10
42,9,69,6
43,17,66,9
44,9,68,6
45,7,61,10
46,11,47,4
47,15,48,13
48,13,35,8
49,7,43,7
50,10,43,4
51,7,43,1
52,4,23,0
53,10,31,4
54,8,30,3
55,6,24,6
56,7,21,2
57,4,21,2
58,4,22,2
59,3,23,1
60,3,13,1
