"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,14,2704,218
2,37,6064,573
3,81,7562,827
4,71,7731,983
5,72,6822,1078
6,79,5691,952
7,71,4622,828
8,47,4015,745
9,31,3191,612
10,50,2617,508
11,33,2200,428
12,30,1808,361
13,26,1395,335
14,32,1193,259
15,15,1105,214
16,16,838,169
17,18,685,168
18,11,614,123
19,10,530,130
20,13,436,93
21,14,385,83
22,5,372,83
23,4,335,62
24,14,279,61
25,13,225,59
26,7,201,37
27,10,198,33
28,13,204,41
29,3,158,27
30,9,153,23
31,7,124,24
32,9,118,20
33,2,105,23
34,8,98,21
35,4,81,17
36,4,80,16
37,3,78,8
38,4,66,9
39,4,48,11
40,4,66,11
41,8,42,7
42,10,49,4
43,5,46,5
44,3,51,6
45,3,40,6
46,4,39,3
47,3,34,11
48,1,22,3
49,3,32,3
50,0,31,4
51,3,27,1
52,7,13,0
53,3,21,3
54,3,25,2
55,3,18,3
56,1,18,1
57,5,14,1
58,1,15,1
59,0,14,1
60,2,10,1
