"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4604,316
2,12,10412,796
3,14,11790,1042
4,22,11246,1172
5,23,9759,1282
6,26,8039,1142
7,21,6526,1001
8,27,5769,908
9,15,4616,772
10,12,3747,662
11,15,3236,575
12,20,2687,466
13,10,2163,429
14,16,1917,360
15,15,1843,291
16,23,1498,247
17,8,1216,225
18,9,1056,165
19,12,985,177
20,15,822,137
21,10,711,126
22,8,677,120
23,9,603,96
24,3,495,87
25,8,459,91
26,9,419,59
27,12,364,57
28,13,364,63
29,7,326,36
30,3,278,36
31,7,237,35
32,8,250,36
33,10,216,37
34,8,186,39
35,6,175,26
36,4,182,23
37,4,178,15
38,4,133,16
39,6,104,17
40,4,117,17
41,5,86,11
42,2,99,11
43,5,93,13
44,4,102,9
45,1,87,12
46,3,68,6
47,3,54,14
48,2,54,9
49,3,68,7
50,1,58,4
51,1,58,1
52,1,40,0
53,3,47,5
54,1,46,4
55,2,39,5
56,3,34,5
57,1,30,3
58,1,33,6
59,1,31,3
60,1,23,3
