"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,3913,266
2,44,8719,694
3,41,9981,954
4,51,9689,1086
5,56,8466,1198
6,24,6988,1075
7,24,5643,929
8,26,4919,841
9,23,3946,709
10,13,3199,594
11,26,2723,515
12,23,2225,409
13,16,1734,388
14,19,1551,315
15,16,1459,262
16,7,1157,216
17,5,944,201
18,14,843,142
19,9,744,146
20,5,624,116
21,7,544,107
22,6,522,106
23,7,476,78
24,4,396,79
25,5,333,73
26,7,305,49
27,4,279,46
28,5,285,49
29,4,245,33
30,3,215,28
31,1,184,30
32,7,183,28
33,1,150,28
34,4,142,31
35,2,131,23
36,6,135,18
37,2,136,14
38,2,94,14
39,0,78,15
40,2,89,14
41,2,66,10
42,2,72,7
43,4,71,9
44,4,71,7
45,1,70,10
46,2,51,4
47,2,51,14
48,1,36,8
49,4,47,7
50,3,44,4
51,0,45,1
52,2,25,0
53,2,32,4
54,5,37,3
55,3,27,5
56,0,24,3
57,1,22,2
58,1,27,3
59,1,24,2
60,0,14,2
