"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,21,3456,233
2,60,7611,639
3,79,8851,894
4,162,8672,1029
5,128,7618,1136
6,118,6300,1012
7,114,5130,886
8,88,4420,790
9,36,3528,659
10,60,2863,554
11,42,2427,473
12,46,1978,385
13,43,1541,359
14,52,1332,281
15,24,1252,231
16,21,962,195
17,24,785,182
18,16,702,134
19,19,612,137
20,23,490,102
21,19,437,97
22,14,443,96
23,13,385,67
24,13,330,68
25,15,269,67
26,14,243,42
27,8,233,37
28,11,233,44
29,8,192,30
30,5,179,26
31,12,148,28
32,13,144,23
33,4,115,25
34,10,119,25
35,8,100,23
36,5,103,17
37,5,102,11
38,4,81,11
39,6,56,14
40,1,74,11
41,7,48,9
42,5,61,5
43,4,56,8
44,3,64,5
45,6,46,6
46,7,44,4
47,3,39,13
48,4,30,8
49,4,36,5
50,2,39,4
51,2,32,1
52,2,17,0
53,0,28,4
54,4,27,2
55,2,22,4
56,4,21,2
57,3,17,1
58,4,21,2
59,4,15,1
60,3,14,1
