"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3860,265
2,23,8593,690
3,18,9867,948
4,15,9602,1079
5,12,8397,1195
6,17,6930,1074
7,16,5595,927
8,17,4877,837
9,11,3920,708
10,14,3172,591
11,6,2707,512
12,2,2210,409
13,6,1723,384
14,2,1525,314
15,8,1448,259
16,9,1141,214
17,10,934,200
18,3,836,142
19,1,734,145
20,7,614,116
21,8,545,107
22,1,518,103
23,5,468,78
24,6,394,79
25,2,330,73
26,3,300,48
27,4,278,45
28,2,284,48
29,1,244,33
30,6,210,28
31,7,177,30
32,2,183,28
33,4,145,27
34,3,138,31
35,3,132,23
36,5,133,18
37,2,137,14
38,3,90,14
39,2,76,15
40,2,90,14
41,0,65,10
42,1,73,7
43,1,70,10
44,1,69,6
45,2,68,10
46,1,50,4
47,0,49,14
48,2,35,8
49,4,43,7
50,7,44,4
51,2,46,1
52,2,23,0
53,1,30,4
54,0,36,3
55,1,28,5
56,2,24,3
57,3,22,2
58,2,27,3
59,4,23,2
60,2,15,2
