"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,32,2500,207
2,135,5670,536
3,163,6989,765
4,180,7137,886
5,160,6293,990
6,176,5318,872
7,130,4255,764
8,143,3670,671
9,87,2895,561
10,64,2402,463
11,77,1975,384
12,71,1637,322
13,52,1236,300
14,49,1086,230
15,57,979,192
16,33,749,148
17,23,601,151
18,32,557,110
19,37,478,111
20,18,385,83
21,26,327,73
22,19,330,75
23,17,301,56
24,10,247,55
25,20,190,47
26,16,160,36
27,17,178,27
28,6,176,37
29,17,138,24
30,4,132,19
31,3,102,22
32,9,99,16
33,6,92,22
34,5,84,20
35,7,76,16
36,9,66,16
37,5,68,7
38,2,54,7
39,4,39,9
40,4,61,10
41,2,41,7
42,3,43,4
43,4,39,4
44,2,47,6
45,4,35,6
46,5,34,3
47,2,29,10
48,2,21,2
49,3,31,2
50,3,27,3
51,2,23,1
52,1,12,0
53,7,18,3
54,2,22,2
55,0,16,2
56,2,14,1
57,1,11,1
58,2,12,1
59,2,12,1
60,2,11,1
