"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,11,2159,178
2,37,4836,467
3,34,5973,659
4,35,6139,741
5,42,5481,826
6,32,4632,739
7,25,3696,656
8,21,3206,548
9,24,2494,461
10,19,2071,406
11,6,1694,317
12,6,1427,265
13,11,1074,254
14,7,923,191
15,14,819,158
16,9,652,124
17,7,533,127
18,7,480,95
19,4,421,94
20,4,334,77
21,5,263,57
22,3,281,61
23,1,262,44
24,4,215,42
25,1,154,38
26,2,136,33
27,3,148,24
28,3,154,32
29,0,113,21
30,1,119,17
31,1,82,19
32,2,87,14
33,2,80,17
34,0,69,17
35,0,68,14
36,1,58,12
37,0,58,6
38,5,45,6
39,2,36,7
40,1,53,9
41,0,37,6
42,3,39,2
43,1,32,3
44,3,38,5
45,1,34,6
46,1,31,3
47,0,24,9
48,0,18,2
49,0,29,2
50,2,20,3
51,0,22,1
52,0,10,0
53,0,14,3
54,0,21,2
55,0,13,2
56,0,12,1
57,0,10,1
58,1,11,0
59,0,10,1
60,0,6,1
