"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,2199,183
2,9,4924,470
3,15,6085,665
4,25,6266,750
5,23,5572,836
6,16,4709,749
7,18,3765,662
8,12,3268,559
9,10,2551,468
10,13,2116,408
11,12,1733,324
12,8,1452,273
13,5,1095,258
14,4,931,196
15,9,843,163
16,6,660,126
17,9,541,129
18,4,495,97
19,2,427,95
20,3,344,78
21,3,273,59
22,1,285,61
23,0,263,44
24,3,217,43
25,5,160,41
26,3,138,33
27,6,155,24
28,2,160,32
29,1,114,21
30,1,122,17
31,1,85,19
32,2,88,14
33,1,84,18
34,3,71,17
35,2,70,14
36,5,59,12
37,1,59,6
38,0,46,6
39,0,37,8
40,1,53,9
41,0,37,6
42,2,40,2
43,1,35,3
44,0,39,5
45,1,35,6
46,1,33,3
47,2,23,9
48,0,20,2
49,1,30,2
50,1,23,3
51,1,22,1
52,1,10,0
53,0,14,3
54,1,22,2
55,0,14,2
56,0,13,1
57,0,10,1
58,0,11,0
59,0,11,1
60,0,6,1
