"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,28,3550,241
2,98,7905,655
3,106,9116,900
4,134,8866,1032
5,144,7768,1149
6,145,6447,1027
7,139,5220,893
8,111,4504,799
9,62,3592,668
10,59,2916,562
11,77,2487,480
12,62,2011,390
13,44,1567,365
14,42,1361,288
15,45,1279,236
16,30,987,198
17,26,809,186
18,36,725,135
19,26,630,137
20,29,506,103
21,23,446,99
22,22,454,98
23,13,400,68
24,14,347,69
25,18,274,67
26,4,248,44
27,14,241,37
28,14,242,46
29,8,198,31
30,8,183,27
31,6,150,29
32,7,147,23
33,7,114,25
34,7,124,25
35,4,98,23
36,6,110,18
37,7,108,13
38,4,82,11
39,9,58,15
40,8,80,11
41,2,50,10
42,8,61,5
43,6,58,7
44,3,65,5
45,2,50,6
46,3,44,4
47,6,40,13
48,0,29,8
49,8,38,5
50,1,40,4
51,4,34,1
52,2,17,0
53,6,27,4
54,4,27,2
55,2,20,5
56,4,19,2
57,4,17,1
58,1,20,2
59,2,17,1
60,1,13,1
