"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,24,2344,190
2,196,5270,495
3,155,6512,698
4,123,6660,806
5,140,5933,887
6,118,4987,792
7,101,3988,702
8,57,3461,606
9,82,2700,499
10,56,2238,436
11,38,1835,347
12,58,1530,298
13,44,1150,275
14,30,996,212
15,40,894,172
16,35,691,132
17,18,568,140
18,13,520,103
19,15,449,100
20,15,360,78
21,19,287,67
22,14,308,67
23,12,279,50
24,5,231,50
25,7,173,42
26,9,147,35
27,11,163,26
28,8,164,33
29,7,122,22
30,8,126,18
31,3,94,21
32,4,93,15
33,7,90,19
34,4,74,18
35,5,73,14
36,4,63,14
37,6,65,7
38,4,50,6
39,3,37,8
40,1,59,10
41,2,38,6
42,2,41,2
43,1,36,3
44,0,41,5
45,1,37,6
46,1,33,3
47,1,26,10
48,2,20,2
49,0,30,2
50,3,23,3
51,5,22,1
52,0,11,0
53,0,15,3
54,0,22,2
55,2,14,2
56,0,12,1
57,1,11,1
58,0,12,1
59,0,12,1
60,1,7,1
