"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4117,279
2,25,9240,716
3,19,10509,972
4,27,10137,1111
5,34,8803,1220
6,30,7291,1089
7,34,5868,950
8,26,5140,856
9,21,4130,729
10,15,3353,614
11,12,2861,526
12,16,2349,426
13,23,1854,408
14,16,1625,336
15,20,1565,269
16,21,1251,227
17,14,1002,204
18,14,898,148
19,8,810,160
20,5,670,120
21,9,593,109
22,13,561,110
23,14,514,83
24,6,429,81
25,7,378,79
26,15,337,52
27,10,304,50
28,9,302,53
29,7,267,34
30,13,236,32
31,12,202,32
32,5,202,29
33,7,168,31
34,7,158,33
35,7,142,24
36,11,147,19
37,14,149,14
38,6,106,15
39,5,84,15
40,6,96,14
41,4,71,10
42,5,79,7
43,7,77,10
44,3,80,7
45,2,77,10
46,3,55,4
47,2,50,14
48,10,42,8
49,6,56,7
50,3,46,4
51,3,49,1
52,4,26,0
53,4,33,4
54,3,39,3
55,3,29,5
56,1,27,3
57,2,26,2
58,3,28,4
59,3,24,2
60,1,16,2
