"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,2156,178
2,34,4830,467
3,33,5968,658
4,45,6128,740
5,39,5476,826
6,27,4629,738
7,27,3690,656
8,32,3202,547
9,22,2493,461
10,9,2070,406
11,7,1694,317
12,14,1425,265
13,8,1074,254
14,14,920,191
15,9,819,157
16,8,651,124
17,8,534,127
18,6,480,95
19,5,421,94
20,6,331,77
21,4,262,57
22,2,281,61
23,4,262,44
24,1,214,42
25,2,155,38
26,3,136,33
27,3,147,24
28,0,154,32
29,1,114,21
30,1,118,17
31,2,83,19
32,1,86,14
33,0,80,17
34,0,69,17
35,1,68,14
36,1,58,12
37,4,58,6
38,2,45,6
39,1,36,7
40,0,53,9
41,3,37,6
42,1,39,2
43,3,32,3
44,1,39,5
45,1,33,6
46,0,32,3
47,0,23,9
48,0,18,2
49,2,29,2
50,0,20,3
51,0,22,1
52,0,10,0
53,0,15,3
54,0,20,2
55,0,13,2
56,0,13,1
57,1,9,1
58,0,11,0
59,0,10,1
60,0,6,1
