"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,2072,173
2,28,4581,460
3,63,5738,653
4,61,5909,726
5,29,5252,811
6,20,4447,724
7,25,3559,637
8,12,3095,534
9,9,2426,454
10,8,2010,400
11,4,1641,309
12,5,1382,258
13,1,1046,247
14,5,898,180
15,3,808,153
16,2,643,121
17,0,527,128
18,3,465,95
19,3,414,93
20,1,326,74
21,1,258,58
22,0,275,61
23,1,260,41
24,1,212,41
25,1,148,36
26,0,131,32
27,0,146,24
28,1,155,32
29,0,113,21
30,1,114,16
31,2,80,17
32,0,83,14
33,0,76,17
34,0,70,16
35,0,68,13
36,2,61,13
37,1,56,6
38,0,44,6
39,2,36,7
40,0,54,9
41,2,36,6
42,1,38,2
43,0,32,3
44,0,37,4
45,1,33,6
46,0,30,3
47,1,25,9
48,0,18,2
49,4,27,2
50,0,20,3
51,1,22,1
52,1,12,0
53,0,14,3
54,0,21,2
55,0,13,2
56,2,11,1
57,0,11,1
58,1,13,0
59,1,9,1
60,1,6,1
