"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,17,2260,185
2,67,5049,476
3,61,6240,673
4,44,6420,760
5,54,5683,843
6,64,4816,765
7,46,3824,668
8,34,3342,571
9,35,2606,476
10,18,2156,412
11,10,1763,329
12,16,1480,277
13,16,1108,262
14,9,949,199
15,16,867,167
16,10,670,126
17,9,546,130
18,9,503,99
19,10,434,96
20,4,353,78
21,1,280,61
22,7,292,62
23,5,269,44
24,2,224,46
25,3,165,41
26,1,140,33
27,1,156,24
28,2,160,32
29,6,116,21
30,5,123,18
31,0,90,19
32,1,90,14
33,1,86,18
34,4,71,18
35,1,72,14
36,3,60,13
37,0,62,6
38,0,46,6
39,2,37,8
40,1,54,9
41,2,40,6
42,2,41,2
43,0,34,3
44,0,39,5
45,1,36,6
46,0,34,3
47,3,24,9
48,1,21,2
49,0,30,2
50,0,22,3
51,0,22,1
52,0,10,0
53,0,15,3
54,1,22,2
55,1,14,2
56,0,12,1
57,0,10,1
58,2,12,1
59,0,12,1
60,1,8,1
