"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,2182,180
2,42,4891,470
3,35,6046,664
4,33,6214,746
5,27,5544,833
6,29,4683,743
7,29,3737,662
8,21,3251,555
9,17,2522,466
10,7,2093,408
11,7,1716,322
12,14,1435,267
13,19,1084,257
14,8,927,194
15,12,828,162
16,4,655,125
17,0,541,128
18,5,487,96
19,6,425,95
20,6,339,77
21,5,267,58
22,7,283,61
23,5,262,44
24,6,217,42
25,3,157,41
26,0,138,33
27,3,151,24
28,2,159,32
29,3,114,21
30,5,120,17
31,2,85,19
32,1,88,14
33,2,84,17
34,1,69,17
35,3,70,14
36,0,57,12
37,1,59,6
38,2,47,6
39,1,37,7
40,1,53,9
41,1,38,6
42,1,39,2
43,0,33,3
44,0,39,5
45,0,33,6
46,0,32,3
47,1,24,9
48,0,20,2
49,1,29,2
50,1,22,3
51,0,22,1
52,3,10,0
53,2,14,3
54,2,21,2
55,0,13,2
56,1,12,1
57,1,9,1
58,3,11,0
59,0,10,1
60,0,6,1
