Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,May_include_samples_listed_before,Sample_size,Variant_cases
3,2022-02-23T14:59:43Z,2020-12-28,C.37,Lambda,DEV,VOI,FALSE,207,0
3,2022-02-23T14:59:43Z,2020-12-28,B.1.1.318,"",DEV,VUM,FALSE,207,0
3,2022-02-23T14:59:43Z,2020-12-28,C.1.2,"",DEV,VUM,FALSE,207,0
3,2022-02-23T14:59:43Z,2020-12-28,BA.1,"",VOC,VOC,TRUE,207,0
3,2022-02-23T14:59:43Z,2020-12-28,BA.2,"",VOC,VOC,TRUE,207,0
3,2022-02-23T14:59:43Z,2020-12-28,BA.3,"",VOC,VOC,TRUE,207,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.351,Beta,VOC,VOC,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,P.1,Gamma,VOC,VOC,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.617.2,Delta,VOC,VOC,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.1.529,Omicron,VOC,VOC,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.640,"",VUM,VUM,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.1.7,Alpha,DEV,VOC,FALSE,356,45
3,2022-02-23T14:59:43Z,2021-01-04,B.1.621,Mu,DEV,VOI,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,C.37,Lambda,DEV,VOI,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,B.1.1.318,"",DEV,VUM,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,C.1.2,"",DEV,VUM,FALSE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,BA.1,"",VOC,VOC,TRUE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,BA.2,"",VOC,VOC,TRUE,356,0
3,2022-02-23T14:59:43Z,2021-01-04,BA.3,"",VOC,VOC,TRUE,356,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.351,Beta,VOC,VOC,FALSE,303,3
3,2022-02-23T14:59:43Z,2021-01-11,P.1,Gamma,VOC,VOC,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.617.2,Delta,VOC,VOC,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.1.529,Omicron,VOC,VOC,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.640,"",VUM,VUM,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.1.7,Alpha,DEV,VOC,FALSE,303,60
3,2022-02-23T14:59:43Z,2021-01-11,B.1.621,Mu,DEV,VOI,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,C.37,Lambda,DEV,VOI,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,B.1.1.318,"",DEV,VUM,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,C.1.2,"",DEV,VUM,FALSE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,BA.1,"",VOC,VOC,TRUE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,BA.2,"",VOC,VOC,TRUE,303,0
3,2022-02-23T14:59:43Z,2021-01-11,BA.3,"",VOC,VOC,TRUE,303,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.351,Beta,VOC,VOC,FALSE,651,3
3,2022-02-23T14:59:43Z,2021-01-18,P.1,Gamma,VOC,VOC,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.617.2,Delta,VOC,VOC,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.1.529,Omicron,VOC,VOC,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.640,"",VUM,VUM,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.1.7,Alpha,DEV,VOC,FALSE,651,158
3,2022-02-23T14:59:43Z,2021-01-18,B.1.621,Mu,DEV,VOI,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,C.37,Lambda,DEV,VOI,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,B.1.1.318,"",DEV,VUM,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,C.1.2,"",DEV,VUM,FALSE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,BA.1,"",VOC,VOC,TRUE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,BA.2,"",VOC,VOC,TRUE,651,0
3,2022-02-23T14:59:43Z,2021-01-18,BA.3,"",VOC,VOC,TRUE,651,0
3,2022-02-23T14:59:43Z,2021-01-25,B.1.351,Beta,VOC,VOC,FALSE,876,14
3,2022-02-23T14:59:43Z,2021-01-25,P.1,Gamma,VOC,VOC,FALSE,876,1
3,2022-02-23T14:59:43Z,2021-01-25,B.1.617.2,Delta,VOC,VOC,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,B.1.1.529,Omicron,VOC,VOC,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,B.1.640,"",VUM,VUM,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,B.1.1.7,Alpha,DEV,VOC,FALSE,876,216
3,2022-02-23T14:59:43Z,2021-01-25,B.1.621,Mu,DEV,VOI,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,C.37,Lambda,DEV,VOI,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,B.1.1.318,"",DEV,VUM,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,C.1.2,"",DEV,VUM,FALSE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,BA.1,"",VOC,VOC,TRUE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,BA.2,"",VOC,VOC,TRUE,876,0
3,2022-02-23T14:59:43Z,2021-01-25,BA.3,"",VOC,VOC,TRUE,876,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.351,Beta,VOC,VOC,FALSE,867,18
3,2022-02-23T14:59:43Z,2021-02-01,P.1,Gamma,VOC,VOC,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.617.2,Delta,VOC,VOC,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.1.529,Omicron,VOC,VOC,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.640,"",VUM,VUM,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.1.7,Alpha,DEV,VOC,FALSE,867,206
3,2022-02-23T14:59:43Z,2021-02-01,B.1.621,Mu,DEV,VOI,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,C.37,Lambda,DEV,VOI,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,B.1.1.318,"",DEV,VUM,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,C.1.2,"",DEV,VUM,FALSE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,BA.1,"",VOC,VOC,TRUE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,BA.2,"",VOC,VOC,TRUE,867,0
3,2022-02-23T14:59:43Z,2021-02-01,BA.3,"",VOC,VOC,TRUE,867,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.351,Beta,VOC,VOC,FALSE,937,30
3,2022-02-23T14:59:43Z,2021-02-08,P.1,Gamma,VOC,VOC,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.617.2,Delta,VOC,VOC,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.1.529,Omicron,VOC,VOC,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.640,"",VUM,VUM,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.1.7,Alpha,DEV,VOC,FALSE,937,250
3,2022-02-23T14:59:43Z,2021-02-08,B.1.621,Mu,DEV,VOI,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,C.37,Lambda,DEV,VOI,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,B.1.1.318,"",DEV,VUM,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,C.1.2,"",DEV,VUM,FALSE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,BA.1,"",VOC,VOC,TRUE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,BA.2,"",VOC,VOC,TRUE,937,0
3,2022-02-23T14:59:43Z,2021-02-08,BA.3,"",VOC,VOC,TRUE,937,0
3,2022-02-23T14:59:43Z,2021-02-15,B.1.351,Beta,VOC,VOC,FALSE,1048,32
3,2022-02-23T14:59:43Z,2021-02-15,P.1,Gamma,VOC,VOC,FALSE,1048,1
3,2022-02-23T14:59:43Z,2021-02-15,B.1.617.2,Delta,VOC,VOC,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,B.1.1.529,Omicron,VOC,VOC,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,B.1.640,"",VUM,VUM,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,B.1.1.7,Alpha,DEV,VOC,FALSE,1048,617
3,2022-02-23T14:59:43Z,2021-02-15,B.1.621,Mu,DEV,VOI,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,C.37,Lambda,DEV,VOI,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,B.1.1.318,"",DEV,VUM,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,C.1.2,"",DEV,VUM,FALSE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,BA.1,"",VOC,VOC,TRUE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,BA.2,"",VOC,VOC,TRUE,1048,0
3,2022-02-23T14:59:43Z,2021-02-15,BA.3,"",VOC,VOC,TRUE,1048,0
3,2022-02-23T14:59:43Z,2021-02-22,B.1.351,Beta,VOC,VOC,FALSE,1037,19
3,2022-02-23T14:59:43Z,2021-02-22,P.1,Gamma,VOC,VOC,FALSE,1037,3
3,2022-02-23T14:59:43Z,2021-02-22,B.1.617.2,Delta,VOC,VOC,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,B.1.1.529,Omicron,VOC,VOC,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,B.1.640,"",VUM,VUM,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,B.1.1.7,Alpha,DEV,VOC,FALSE,1037,794
3,2022-02-23T14:59:43Z,2021-02-22,B.1.621,Mu,DEV,VOI,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,C.37,Lambda,DEV,VOI,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,B.1.1.318,"",DEV,VUM,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,C.1.2,"",DEV,VUM,FALSE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,BA.1,"",VOC,VOC,TRUE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,BA.2,"",VOC,VOC,TRUE,1037,0
3,2022-02-23T14:59:43Z,2021-02-22,BA.3,"",VOC,VOC,TRUE,1037,0
3,2022-02-23T14:59:43Z,2021-03-01,B.1.351,Beta,VOC,VOC,FALSE,1515,24
3,2022-02-23T14:59:43Z,2021-03-01,P.1,Gamma,VOC,VOC,FALSE,1515,10
3,2022-02-23T14:59:43Z,2021-03-01,B.1.617.2,Delta,VOC,VOC,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,B.1.1.529,Omicron,VOC,VOC,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,B.1.640,"",VUM,VUM,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,B.1.1.7,Alpha,DEV,VOC,FALSE,1515,1269
3,2022-02-23T14:59:43Z,2021-03-01,B.1.621,Mu,DEV,VOI,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,C.37,Lambda,DEV,VOI,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,B.1.1.318,"",DEV,VUM,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,C.1.2,"",DEV,VUM,FALSE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,BA.1,"",VOC,VOC,TRUE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,BA.2,"",VOC,VOC,TRUE,1515,0
3,2022-02-23T14:59:43Z,2021-03-01,BA.3,"",VOC,VOC,TRUE,1515,0
3,2022-02-23T14:59:43Z,2021-03-08,B.1.351,Beta,VOC,VOC,FALSE,1974,56
3,2022-02-23T14:59:43Z,2021-03-08,P.1,Gamma,VOC,VOC,FALSE,1974,13
3,2022-02-23T14:59:43Z,2021-03-08,B.1.617.2,Delta,VOC,VOC,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,B.1.1.529,Omicron,VOC,VOC,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,B.1.640,"",VUM,VUM,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,B.1.1.7,Alpha,DEV,VOC,FALSE,1974,1728
3,2022-02-23T14:59:43Z,2021-03-08,B.1.621,Mu,DEV,VOI,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,C.37,Lambda,DEV,VOI,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,B.1.1.318,"",DEV,VUM,FALSE,1974,1
3,2022-02-23T14:59:43Z,2021-03-08,C.1.2,"",DEV,VUM,FALSE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,BA.1,"",VOC,VOC,TRUE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,BA.2,"",VOC,VOC,TRUE,1974,0
3,2022-02-23T14:59:43Z,2021-03-08,BA.3,"",VOC,VOC,TRUE,1974,0
3,2022-02-23T14:59:43Z,2021-03-15,B.1.351,Beta,VOC,VOC,FALSE,1563,56
3,2022-02-23T14:59:43Z,2021-03-15,P.1,Gamma,VOC,VOC,FALSE,1563,23
3,2022-02-23T14:59:43Z,2021-03-15,B.1.617.2,Delta,VOC,VOC,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,B.1.1.529,Omicron,VOC,VOC,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,B.1.640,"",VUM,VUM,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,B.1.1.7,Alpha,DEV,VOC,FALSE,1563,1399
3,2022-02-23T14:59:43Z,2021-03-15,B.1.621,Mu,DEV,VOI,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,C.37,Lambda,DEV,VOI,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,B.1.1.318,"",DEV,VUM,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,C.1.2,"",DEV,VUM,FALSE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,BA.1,"",VOC,VOC,TRUE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,BA.2,"",VOC,VOC,TRUE,1563,0
3,2022-02-23T14:59:43Z,2021-03-15,BA.3,"",VOC,VOC,TRUE,1563,0
3,2022-02-23T14:59:43Z,2021-03-22,B.1.351,Beta,VOC,VOC,FALSE,1601,39
3,2022-02-23T14:59:43Z,2021-03-22,P.1,Gamma,VOC,VOC,FALSE,1601,23
3,2022-02-23T14:59:43Z,2021-03-22,B.1.617.2,Delta,VOC,VOC,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,B.1.1.529,Omicron,VOC,VOC,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,B.1.640,"",VUM,VUM,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,B.1.1.7,Alpha,DEV,VOC,FALSE,1601,1495
3,2022-02-23T14:59:43Z,2021-03-22,B.1.621,Mu,DEV,VOI,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,C.37,Lambda,DEV,VOI,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,B.1.1.318,"",DEV,VUM,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,C.1.2,"",DEV,VUM,FALSE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,BA.1,"",VOC,VOC,TRUE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,BA.2,"",VOC,VOC,TRUE,1601,0
3,2022-02-23T14:59:43Z,2021-03-22,BA.3,"",VOC,VOC,TRUE,1601,0
3,2022-02-23T14:59:43Z,2021-03-29,B.1.351,Beta,VOC,VOC,FALSE,1711,40
3,2022-02-23T14:59:43Z,2021-03-29,P.1,Gamma,VOC,VOC,FALSE,1711,15
3,2022-02-23T14:59:43Z,2021-03-29,B.1.617.2,Delta,VOC,VOC,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,B.1.1.529,Omicron,VOC,VOC,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,B.1.640,"",VUM,VUM,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,B.1.1.7,Alpha,DEV,VOC,FALSE,1711,1620
3,2022-02-23T14:59:43Z,2021-03-29,B.1.621,Mu,DEV,VOI,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,C.37,Lambda,DEV,VOI,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,B.1.1.318,"",DEV,VUM,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,C.1.2,"",DEV,VUM,FALSE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,BA.1,"",VOC,VOC,TRUE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,BA.2,"",VOC,VOC,TRUE,1711,0
3,2022-02-23T14:59:43Z,2021-03-29,BA.3,"",VOC,VOC,TRUE,1711,0
3,2022-02-23T14:59:43Z,2021-04-05,B.1.351,Beta,VOC,VOC,FALSE,1532,28
3,2022-02-23T14:59:43Z,2021-04-05,P.1,Gamma,VOC,VOC,FALSE,1532,23
3,2022-02-23T14:59:43Z,2021-04-05,B.1.617.2,Delta,VOC,VOC,FALSE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,B.1.1.529,Omicron,VOC,VOC,FALSE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,B.1.640,"",VUM,VUM,FALSE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,B.1.1.7,Alpha,DEV,VOC,FALSE,1532,1461
3,2022-02-23T14:59:43Z,2021-04-05,B.1.621,Mu,DEV,VOI,FALSE,1532,1
3,2022-02-23T14:59:43Z,2021-04-05,C.37,Lambda,DEV,VOI,FALSE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,B.1.1.318,"",DEV,VUM,FALSE,1532,1
3,2022-02-23T14:59:43Z,2021-04-05,C.1.2,"",DEV,VUM,FALSE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,BA.1,"",VOC,VOC,TRUE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,BA.2,"",VOC,VOC,TRUE,1532,0
3,2022-02-23T14:59:43Z,2021-04-05,BA.3,"",VOC,VOC,TRUE,1532,0
3,2022-02-23T14:59:43Z,2021-04-12,B.1.351,Beta,VOC,VOC,FALSE,1677,20
3,2022-02-23T14:59:43Z,2021-04-12,P.1,Gamma,VOC,VOC,FALSE,1677,21
3,2022-02-23T14:59:43Z,2021-04-12,B.1.617.2,Delta,VOC,VOC,FALSE,1677,1
3,2022-02-23T14:59:43Z,2021-04-12,B.1.1.529,Omicron,VOC,VOC,FALSE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,B.1.640,"",VUM,VUM,FALSE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,B.1.1.7,Alpha,DEV,VOC,FALSE,1677,1621
3,2022-02-23T14:59:43Z,2021-04-12,B.1.621,Mu,DEV,VOI,FALSE,1677,1
3,2022-02-23T14:59:43Z,2021-04-12,C.37,Lambda,DEV,VOI,FALSE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,B.1.1.318,"",DEV,VUM,FALSE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,C.1.2,"",DEV,VUM,FALSE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,BA.1,"",VOC,VOC,TRUE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,BA.2,"",VOC,VOC,TRUE,1677,0
3,2022-02-23T14:59:43Z,2021-04-12,BA.3,"",VOC,VOC,TRUE,1677,0
3,2022-02-23T14:59:43Z,2021-04-19,B.1.351,Beta,VOC,VOC,FALSE,1593,18
3,2022-02-23T14:59:43Z,2021-04-19,P.1,Gamma,VOC,VOC,FALSE,1593,28
3,2022-02-23T14:59:43Z,2021-04-19,B.1.617.2,Delta,VOC,VOC,FALSE,1593,2
3,2022-02-23T14:59:43Z,2021-04-19,B.1.1.529,Omicron,VOC,VOC,FALSE,1593,0
3,2022-02-23T14:59:43Z,2021-04-19,B.1.640,"",VUM,VUM,FALSE,1593,0
3,2022-02-23T14:59:43Z,2021-04-19,B.1.1.7,Alpha,DEV,VOC,FALSE,1593,1532
3,2022-02-23T14:59:43Z,2021-04-19,B.1.621,Mu,DEV,VOI,FALSE,1593,2
3,2022-02-23T14:59:43Z,2021-04-19,C.37,Lambda,DEV,VOI,FALSE,1593,0
3,2022-02-23T14:59:43Z,2021-04-19,B.1.1.318,"",DEV,VUM,FALSE,1593,0
3,2022-02-23T14:59:43Z,2021-04-19,C.1.2,"",DEV,VUM,FALSE,1593,0
3,2022-02-23T14:59:43Z,2021-04-19,BA.1,"",VOC,VOC,TRUE,1593,0
