"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,1999,15
"2020-07-27",876,2001,13
"2020-07-28",876,2002,12
"2020-07-29",877,2004,12
"2020-07-30",877,2006,10
"2020-07-31",879,2006,9
"2020-08-01",879,2007,9
"2020-08-02",879,2007,9
"2020-08-03",879,2007,10
"2020-08-04",880,2008,11
"2020-08-05",880,2011,8
"2020-08-06",881,2012,7
"2020-08-07",881,2013,6
"2020-08-08",881,2013,7
"2020-08-09",883,2014,10
"2020-08-10",883,2015,10
"2020-08-11",884,2016,12
"2020-08-12",884,2017,17
"2020-08-13",884,2017,18
"2020-08-14",884,2018,20
"2020-08-15",885,2018,22
"2020-08-16",885,2019,21
"2020-08-17",887,2022,22
"2020-08-18",887,2026,21
"2020-08-19",887,2032,19
"2020-08-20",888,2035,15
"2020-08-21",889,2038,15
"2020-08-22",889,2038,17
"2020-08-23",889,2039,17
"2020-08-24",890,2040,23
"2020-08-25",890,2041,24
"2020-08-26",890,2047,21
"2020-08-27",890,2051,21
"2020-08-28",891,2056,17
"2020-08-29",891,2057,16
"2020-08-30",892,2057,17
"2020-08-31",894,2060,17
"2020-09-01",895,2062,17
"2020-09-02",895,2064,17
"2020-09-03",895,2067,14
"2020-09-04",896,2068,17
"2020-09-05",896,2068,18
"2020-09-06",896,2068,19
"2020-09-07",896,2069,21
"2020-09-08",897,2069,24
"2020-09-09",898,2071,23
"2020-09-10",899,2073,21
"2020-09-11",899,2075,21
"2020-09-12",899,2076,22
"2020-09-13",899,2076,22
"2020-09-14",900,2079,23
"2020-09-15",901,2083,24
"2020-09-16",902,2084,26
"2020-09-17",902,2089,24
"2020-09-18",902,2091,24
"2020-09-19",903,2093,23
"2020-09-20",904,2093,26
"2020-09-21",907,2096,23
"2020-09-22",907,2099,24
"2020-09-23",908,2104,23
"2020-09-24",909,2106,24
"2020-09-25",911,2110,24
"2020-09-26",912,2111,29
"2020-09-27",914,2111,36
"2020-09-28",916,2115,43
"2020-09-29",918,2118,51
"2020-09-30",921,2121,55
"2020-10-01",925,2129,55
"2020-10-02",925,2132,61
"2020-10-03",927,2136,65
"2020-10-04",932,2140,68
"2020-10-05",935,2144,71
"2020-10-06",937,2156,74
"2020-10-07",941,2165,76
"2020-10-08",944,2172,77
"2020-10-09",955,2182,83
"2020-10-10",958,2192,82
"2020-10-11",965,2196,91
"2020-10-12",969,2206,91
"2020-10-13",972,2219,89
"2020-10-14",978,2226,95
"2020-10-15",980,2235,105
"2020-10-16",992,2255,106
"2020-10-17",998,2261,110
"2020-10-18",1003,2266,120
"2020-10-19",1008,2277,128
"2020-10-20",1016,2295,130
"2020-10-21",1026,2308,138
"2020-10-22",1034,2329,147
"2020-10-23",1053,2347,144
"2020-10-24",1060,2358,160
"2020-10-25",1076,2368,167
"2020-10-26",1082,2386,183
"2020-10-27",1094,2412,177
"2020-10-28",1100,2433,188
"2020-10-29",1109,2453,190
"2020-10-30",1121,2476,194
"2020-10-31",1138,2485,201
"2020-11-01",1149,2493,217
"2020-11-02",1158,2519,221
"2020-11-03",1169,2546,217
"2020-11-04",1182,2576,212
"2020-11-05",1198,2608,202
"2020-11-06",1214,2635,207
"2020-11-07",1226,2644,222
"2020-11-08",1237,2654,241
"2020-11-09",1250,2688,229
"2020-11-10",1265,2717,226
"2020-11-11",1276,2746,220
"2020-11-12",1288,2773,211
"2020-11-13",1303,2812,210
"2020-11-14",1314,2819,223
"2020-11-15",1332,2828,238
"2020-11-16",1348,2854,237
"2020-11-17",1364,2886,233
"2020-11-18",1377,2912,230
"2020-11-19",1390,2942,227
"2020-11-20",1404,2972,219
"2020-11-21",1417,2979,227
"2020-11-22",1431,2985,230
"2020-11-23",1448,3015,224
"2020-11-24",1462,3044,218
"2020-11-25",1476,3071,211
"2020-11-26",1490,3092,209
"2020-11-27",1498,3124,197
"2020-11-28",1512,3132,207
"2020-11-29",1522,3136,223
"2020-11-30",1534,3164,220
"2020-12-01",1545,3186,218
"2020-12-02",1557,3210,222
"2020-12-03",1564,3227,220
"2020-12-04",1575,3260,205
"2020-12-05",1585,3264,212
"2020-12-06",1596,3270,220
"2020-12-07",1604,3294,218
"2020-12-08",1617,3322,213
"2020-12-09",1628,3350,204
"2020-12-10",1637,3371,210
"2020-12-11",1645,3393,203
"2020-12-12",1652,3401,204
"2020-12-13",1660,3403,215
"2020-12-14",1667,3433,211
"2020-12-15",1674,3453,212
"2020-12-16",1688,3480,194
"2020-12-17",1697,3505,191
"2020-12-18",1704,3529,192
"2020-12-19",1716,3533,211
"2020-12-20",1732,3541,221
"2020-12-21",1744,3572,210
"2020-12-22",1754,3601,201
"2020-12-23",1765,3626,207
"2020-12-24",1778,3660,203
"2020-12-25",1792,3666,211
"2020-12-26",1801,3672,225
"2020-12-27",1815,3678,240
"2020-12-28",1827,3704,244
"2020-12-29",1835,3729,246
"2020-12-30",1847,3758,239
"2020-12-31",1864,3779,251
"2021-01-01",1874,3793,262
"2021-01-02",1888,3801,281
"2021-01-03",1904,3812,298
"2021-01-04",1917,3838,318
"2021-01-05",1938,3879,313
"2021-01-06",1951,3920,296
"2021-01-07",1972,3957,285
"2021-01-08",1994,3997,276
"2021-01-09",2007,4009,286
"2021-01-10",2013,4019,297
"2021-01-11",2031,4053,285
"2021-01-12",2039,4097,265
"2021-01-13",2056,4130,266
"2021-01-14",2065,4167,262
"2021-01-15",2077,4198,263
"2021-01-16",2088,4206,273
"2021-01-17",2093,4213,294
"2021-01-18",2109,4249,284
"2021-01-19",2118,4286,280
"2021-01-20",2129,4319,268
"2021-01-21",2144,4353,263
"2021-01-22",2156,4393,256
"2021-01-23",2166,4406,260
"2021-01-24",2178,4410,278
"2021-01-25",2191,4449,268
"2021-01-26",2207,4479,278
"2021-01-27",2221,4504,277
"2021-01-28",2230,4530,276
"2021-01-29",2247,4559,278
"2021-01-30",2254,4571,278
"2021-01-31",2267,4576,288
"2021-02-01",2279,4610,290
"2021-02-02",2295,4641,288
"2021-02-03",2305,4684,283
"2021-02-04",2314,4725,278
"2021-02-05",2329,4765,270
"2021-02-06",2342,4773,284
"2021-02-07",2350,4778,291
"2021-02-08",2352,4817,273
"2021-02-09",2364,4861,247
"2021-02-10",2374,4897,231
"2021-02-11",2382,4927,228
"2021-02-12",2391,4957,218
"2021-02-13",2398,4966,223
"2021-02-14",2409,4970,231
"2021-02-15",2416,5004,232
"2021-02-16",2423,5036,225
"2021-02-17",2430,5063,229
"2021-02-18",2436,5086,230
"2021-02-19",2444,5121,219
"2021-02-20",2451,5129,225
"2021-02-21",2455,5134,237
"2021-02-22",2465,5161,241
"2021-02-23",2470,5184,246
"2021-02-24",2480,5217,236
"2021-02-25",2488,5240,250
"2021-02-26",2496,5265,256
"2021-02-27",2500,5278,261
"2021-02-28",2506,5282,273
"2021-03-01",2515,5318,272
"2021-03-02",2528,5360,262
"2021-03-03",2534,5394,251
"2021-03-04",2542,5426,252
"2021-03-05",2547,5464,244
"2021-03-06",2557,5476,252
"2021-03-07",2563,5486,253
"2021-03-08",2572,5513,259
"2021-03-09",2576,5551,248
"2021-03-10",2583,5579,252
"2021-03-11",2593,5606,254
"2021-03-12",2606,5640,254
"2021-03-13",2612,5649,271
"2021-03-14",2620,5654,288
"2021-03-15",2628,5694,274
"2021-03-16",2640,5731,280
"2021-03-17",2653,5763,282
"2021-03-18",2663,5794,277
"2021-03-19",2672,5838,254
"2021-03-20",2682,5847,267
"2021-03-21",2687,5850,284
"2021-03-22",2696,5894,274
"2021-03-23",2705,5935,263
"2021-03-24",2711,5972,259
"2021-03-25",2723,6007,264
"2021-03-26",2733,6040,259
"2021-03-27",2738,6055,269
"2021-03-28",2745,6063,277
"2021-03-29",2755,6101,278
"2021-03-30",2768,6140,276
"2021-03-31",2780,6179,272
"2021-04-01",2791,6211,265
"2021-04-02",2800,6253,250
"2021-04-03",2813,6277,256
"2021-04-04",2817,6290,281
"2021-04-05",2825,6299,304
"2021-04-06",2838,6339,299
"2021-04-07",2849,6378,292
"2021-04-08",2864,6433,274
"2021-04-09",2878,6465,288
"2021-04-10",2890,6483,311
"2021-04-11",2905,6491,333
"2021-04-12",2921,6532,330
"2021-04-13",2934,6575,319
"2021-04-14",2949,6620,307
"2021-04-15",2967,6654,311
"2021-04-16",2979,6709,288
"2021-04-17",2992,6726,314
"2021-04-18",3000,6733,340
"2021-04-19",3015,6774,348
"2021-04-20",3026,6824,328
"2021-04-21",3039,6862,320
"2021-04-22",3052,6912,309
"2021-04-23",3070,6963,306
"2021-04-24",3079,6976,329
"2021-04-25",3089,6995,356
"2021-04-26",3099,7052,345
"2021-04-27",3110,7076,359
"2021-04-28",3126,7120,358
"2021-04-29",3138,7165,357
"2021-04-30",3154,7216,345
"2021-05-01",3166,7234,350
"2021-05-02",3189,7249,369
"2021-05-03",3202,7299,358
"2021-05-04",3217,7354,343
"2021-05-05",3235,7373,368
"2021-05-06",3249,7416,368
"2021-05-07",3262,7471,354
"2021-05-08",3278,7486,369
"2021-05-09",3291,7500,394
"2021-05-10",3305,7547,384
"2021-05-11",3313,7612,357
"2021-05-12",3325,7663,333
"2021-05-13",3330,7679,344
"2021-05-14",3346,7728,333
"2021-05-15",3357,7743,354
"2021-05-16",3364,7753,377
"2021-05-17",3377,7803,371
"2021-05-18",3390,7859,345
"2021-05-19",3397,7908,323
"2021-05-20",3411,7951,306
"2021-05-21",3415,8005,273
"2021-05-22",3424,8019,279
"2021-05-23",3431,8026,295
"2021-05-24",3436,8034,312
"2021-05-25",3446,8076,298
"2021-05-26",3450,8121,278
"2021-05-27",3456,8152,276
"2021-05-28",3467,8198,249
"2021-05-29",3474,8209,256
"2021-05-30",3479,8215,274
"2021-05-31",3488,8252,260
"2021-06-01",3498,8288,248
"2021-06-02",3504,8322,244
"2021-06-03",3511,8345,245
"2021-06-04",3519,8376,228
"2021-06-05",3525,8383,230
"2021-06-06",3529,8388,232
"2021-06-07",3536,8425,213
"2021-06-08",3544,8462,189
"2021-06-09",3546,8492,173
"2021-06-10",3552,8516,164
"2021-06-11",3556,8534,161
"2021-06-12",3557,8535,167
"2021-06-13",3557,8536,174
"2021-06-14",3559,8547,179
"2021-06-15",3561,8566,176
"2021-06-16",3570,8585,163
"2021-06-17",3574,8609,149
"2021-06-18",3576,8621,149
"2021-06-19",3578,8624,155
"2021-06-20",3582,8626,156
"2021-06-21",3583,8650,145
"2021-06-22",3586,8665,141
"2021-06-23",3589,8676,141
"2021-06-24",3590,8696,129
"2021-06-25",3593,8713,113
"2021-06-26",3595,8718,113
"2021-06-27",3598,8718,113
"2021-06-28",3602,8732,107
"2021-06-29",3603,8745,99
"2021-06-30",3605,8756,97
"2021-07-01",3606,8774,86
"2021-07-02",3606,8784,77
"2021-07-03",3607,8785,77
"2021-07-04",3607,8787,76
"2021-07-05",3608,8797,71
"2021-07-06",3612,8810,62
"2021-07-07",3613,8815,63
"2021-07-08",3614,8821,59
"2021-07-09",3616,8822,60
"2021-07-10",3617,8823,62
"2021-07-11",3617,8823,63
"2021-07-12",3617,8831,64
"2021-07-13",3617,8834,65
"2021-07-14",3618,8840,63
"2021-07-15",3618,8847,61
"2021-07-16",3618,8850,60
"2021-07-17",3618,8851,62
"2021-07-18",3622,8852,62
"2021-07-19",3623,8860,61
"2021-07-20",3624,8869,57
"2021-07-21",3626,8875,56
"2021-07-22",3627,8883,53
"2021-07-23",3629,8889,58
"2021-07-24",3632,8893,58
"2021-07-25",3632,8896,64
"2021-07-26",3633,8905,65
"2021-07-27",3634,8914,67
"2021-07-28",3634,8923,68
"2021-07-29",3635,8935,72
"2021-07-30",3636,8942,74
"2021-07-31",3637,8946,78
"2021-08-01",3637,8950,82
"2021-08-02",3638,8964,82
"2021-08-03",3640,8983,73
"2021-08-04",3641,8991,79
"2021-08-05",3642,8997,84
"2021-08-06",3643,9006,94
"2021-08-07",3644,9007,107
"2021-08-08",3647,9011,111
"2021-08-09",3649,9023,108
"2021-08-10",3654,9044,98
"2021-08-11",3657,9057,99
"2021-08-12",3662,9072,101
"2021-08-13",3667,9084,98
"2021-08-14",3668,9089,102
"2021-08-15",3670,9091,108
"2021-08-16",3671,9105,104
"2021-08-17",3672,9124,93
"2021-08-18",3674,9132,96
"2021-08-19",3674,9150,91
"2021-08-20",3678,9164,88
"2021-08-21",3678,9169,89
"2021-08-22",3681,9171,92
"2021-08-23",3686,9181,95
"2021-08-24",3690,9196,92
"2021-08-25",3695,9208,92
"2021-08-26",3697,9226,81
"2021-08-27",3702,9240,75
"2021-08-28",3707,9242,82
"2021-08-29",3708,9244,88
"2021-08-30",3710,9254,92
"2021-08-31",3714,9267,92
"2021-09-01",3719,9277,93
"2021-09-02",3720,9290,89
"2021-09-03",3723,9297,90
"2021-09-04",3726,9302,93
"2021-09-05",3728,9305,96
"2021-09-06",3732,9319,90
"2021-09-07",3734,9332,89
"2021-09-08",3738,9339,94
"2021-09-09",3744,9351,94
"2021-09-10",3749,9368,83
"2021-09-11",3752,9371,89
"2021-09-12",3752,9372,92
"2021-09-13",3755,9387,85
"2021-09-14",3758,9399,85
"2021-09-15",3760,9409,80
"2021-09-16",3763,9421,77
"2021-09-17",3764,9429,79
"2021-09-18",3765,9429,84
"2021-09-19",3766,9432,84
"2021-09-20",3767,9446,83
"2021-09-21",3769,9455,91
"2021-09-22",3772,9460,93
"2021-09-23",3772,9464,99
"2021-09-24",3775,9477,98
"2021-09-25",3776,9481,102
"2021-09-26",3780,9483,107
"2021-09-27",3783,9491,109
"2021-09-28",3786,9497,112
"2021-09-29",3789,9508,112
"2021-09-30",3792,9521,107
"2021-10-01",3794,9532,106
"2021-10-02",3794,9535,109
"2021-10-03",3796,9537,112
"2021-10-04",3802,9550,110
"2021-10-05",3807,9563,102
"2021-10-06",3811,9570,102
"2021-10-07",3814,9582,95
"2021-10-08",3814,9597,88
"2021-10-09",3817,9599,90
"2021-10-10",3818,9599,95
"2021-10-11",3822,9610,91
"2021-10-12",3826,9624,80
"2021-10-13",3829,9631,78
"2021-10-14",3833,9639,83
"2021-10-15",3837,9655,74
"2021-10-16",3839,9657,77
"2021-10-17",3841,9657,80
"2021-10-18",3844,9675,73
"2021-10-19",3848,9682,71
"2021-10-20",3850,9685,75
"2021-10-21",3852,9695,69
"2021-10-22",3855,9708,64
"2021-10-23",3859,9708,73
"2021-10-24",3860,9711,77
"2021-10-25",3863,9720,85
"2021-10-26",3869,9732,79
"2021-10-27",3875,9739,83
"2021-10-28",3876,9750,84
"2021-10-29",3882,9759,91
"2021-10-30",3886,9761,99
"2021-10-31",3889,9763,104
"2021-11-01",3895,9771,109
"2021-11-02",3901,9784,108
"2021-11-03",3907,9794,112
"2021-11-04",3911,9802,115
"2021-11-05",3916,9815,117
"2021-11-06",3921,9821,120
"2021-11-07",3929,9822,128
"2021-11-08",3936,9838,130
"2021-11-09",3943,9859,126
"2021-11-10",3946,9874,129
"2021-11-11",3956,9885,133
"2021-11-12",3968,9900,132
"2021-11-13",3974,9908,136
"2021-11-14",3983,9911,150
"2021-11-15",3987,9924,160
"2021-11-16",3991,9945,164
"2021-11-17",4002,9959,171
"2021-11-18",4011,9979,166
"2021-11-19",4024,10002,164
"2021-11-20",4035,10009,173
"2021-11-21",4044,10015,192
"2021-11-22",4048,10036,200
"2021-11-23",4060,10060,195
"2021-11-24",4073,10079,193
"2021-11-25",4091,10105,207
"2021-11-26",4101,10136,201
"2021-11-27",4110,10148,217
"2021-11-28",4123,10155,234
"2021-11-29",4133,10183,232
"2021-11-30",4155,10216,238
"2021-12-01",4172,10245,239
"2021-12-02",4183,10276,239
"2021-12-03",4199,10307,243
"2021-12-04",4211,10315,258
"2021-12-05",4215,10328,276
"2021-12-06",4224,10362,275
"2021-12-07",4235,10401,275
"2021-12-08",4247,10430,278
"2021-12-09",4262,10466,274
"2021-12-10",4276,10496,273
"2021-12-11",4282,10512,286
"2021-12-12",4295,10520,310
"2021-12-13",4305,10551,317
"2021-12-14",4312,10588,308
"2021-12-15",4322,10612,313
"2021-12-16",4333,10653,298
"2021-12-17",4345,10694,290
"2021-12-18",4354,10703,310
"2021-12-19",4365,10707,331
"2021-12-20",4380,10749,318
"2021-12-21",4393,10786,309
"2021-12-22",4400,10826,306
"2021-12-23",4414,10862,294
"2021-12-24",4428,10902,283
"2021-12-25",4436,10915,291
"2021-12-26",4444,10919,305
"2021-12-27",4456,10954,299
"2021-12-28",4474,10992,279
"2021-12-29",4488,11033,264
"2021-12-30",4498,11059,257
"2021-12-31",4511,11085,251
"2022-01-01",4521,11088,261
"2022-01-02",4531,11095,265
"2022-01-03",4543,11125,264
"2022-01-04",4553,11149,256
"2022-01-05",4563,11179,252
"2022-01-06",4570,11203,254
"2022-01-07",4574,11226,256
"2022-01-08",4581,11237,267
"2022-01-09",4590,11240,276
"2022-01-10",4596,11266,273
"2022-01-11",4601,11292,270
"2022-01-12",4606,11316,266
"2022-01-13",4618,11343,258
"2022-01-14",4628,11369,253
"2022-01-15",4633,11378,260
"2022-01-16",4635,11382,262
"2022-01-17",4639,11408,252
"2022-01-18",4643,11434,240
"2022-01-19",4653,11456,233
"2022-01-20",4656,11481,223
"2022-01-21",4660,11502,214
"2022-01-22",4663,11509,221
"2022-01-23",4668,11511,228
"2022-01-24",4670,11529,226
"2022-01-25",4675,11544,225
"2022-01-26",4683,11563,223
"2022-01-27",4688,11574,225
"2022-01-28",4694,11594,227
"2022-01-29",4703,11600,229
"2022-01-30",4705,11601,235
"2022-01-31",4709,11622,233
"2022-02-01",4713,11640,224
"2022-02-02",4720,11656,215
"2022-02-03",4722,11672,211
"2022-02-04",4727,11684,217
"2022-02-05",4733,11687,226
"2022-02-06",4734,11689,236
"2022-02-07",4738,11705,238
"2022-02-08",4741,11721,243
"2022-02-09",4744,11740,238
"2022-02-10",4750,11757,242
"2022-02-11",4757,11771,250
"2022-02-12",4762,11776,249
"2022-02-13",4767,11778,250
"2022-02-14",4768,11797,245
"2022-02-15",4773,11809,248
"2022-02-16",4776,11821,250
"2022-02-17",4780,11838,245
"2022-02-18",4784,11856,237
"2022-02-19",4791,11863,245
"2022-02-20",4795,11869,247
"2022-02-21",4796,11883,244
"2022-02-22",4799,11902,239
"2022-02-23",4801,11919,234
"2022-02-24",4805,11937,229
"2022-02-25",4807,11952,223
"2022-02-26",4809,11957,226
"2022-02-27",4811,11958,235
"2022-02-28",4814,11973,232
"2022-03-01",4818,11988,228
"2022-03-02",4821,12010,218
"2022-03-03",4827,12023,216
"2022-03-04",4830,12041,210
"2022-03-05",4833,12043,214
"2022-03-06",4838,12047,212
"2022-03-07",4843,12062,207
"2022-03-08",4846,12077,205
"2022-03-09",4851,12090,207
"2022-03-10",4854,12098,207
"2022-03-11",4862,12111,206
"2022-03-12",4864,12119,213
"2022-03-13",4870,12120,216
"2022-03-14",4871,12121,215
